"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000002079.15",4.4365992961567,0.466402139164223,0.374951911655195,1.24389854983091,0.213536903165828,0.999981412774278
"ENSG00000002330.14",88.1982384443852,0.183220194885883,0.132872290541642,1.37891951842632,0.167919569483963,0.999981412774278
"ENSG00000002549.13",203.9763161843,0.267528058220619,0.167512853702973,1.59705988111808,0.110252359878014,0.999981412774278
"ENSG00000002586.20",117.0479985949,0.395590597261505,0.25985553528369,1.52234816483563,0.127921865571688,0.999981412774278
"ENSG00000002587.10",314.628418730214,0.27106299652741,0.243614743611278,1.11267073785949,0.265849867506515,0.999981412774278
"ENSG00000002726.21",0.516112505398228,0.690422035334577,0.962006724127516,0.717689406964124,0.472948816274054,0.999981412774278
"ENSG00000002745.13",13.2890504541722,-0.385770089791729,0.323900134431875,-1.1910155285004,0.233647488861381,0.999981412774278
"ENSG00000002746.15",1139.66878653497,-0.190748124041211,0.156978013963179,-1.21512636849867,0.224317898004719,0.999981412774278
"ENSG00000002822.16",23.935920705524,-0.191186117187627,0.237262717411693,-0.805799239228494,0.420358616795379,0.999981412774278
"ENSG00000002834.19",615.691506542944,-0.0230549643149623,0.0980375042783188,-0.235164741133267,0.814080871146434,0.999981412774278
"ENSG00000002919.15",57.7222539718126,-0.152585631893061,0.130593258978414,-1.1684035844322,0.242644009784163,0.999981412774278
"ENSG00000002933.9",21.4534116339884,0.47987548342386,0.26910834989579,1.78320547693777,0.074552861252703,0.999981412774278
"ENSG00000003056.8",355.505706757195,0.0174773387698509,0.10665908084222,0.163861704337253,0.869840015046842,0.999981412774278
"ENSG00000003096.15",62.3761577184995,0.312828148522884,0.143204253711244,2.18448922022713,0.0289263185427274,0.999981412774278
"ENSG00000003137.9",214.55963565081,0.0761606989249828,0.21833957486323,0.348817656957931,0.727226206690424,0.999981412774278
"ENSG00000003147.19",431.203515003568,0.144875833804394,0.165332084612144,0.876271742077533,0.380882323172814,0.999981412774278
"ENSG00000003249.15",271.390675437923,-0.0490504957846941,0.131638013256226,-0.3726165001383,0.709433890541499,0.999981412774278
"ENSG00000003393.16",2690.31523073946,0.191649331669178,0.118867911851172,1.61228820027672,0.106899239816789,0.999981412774278
"ENSG00000003400.16",36.6458772182791,0.248953616144285,0.209927558827195,1.18590249672372,0.235660807078599,0.999981412774278
"ENSG00000003402.21",1515.50934062148,0.158136008152423,0.115707810855022,1.36668395144527,0.1717243903066,0.999981412774278
"ENSG00000003436.16",74.0311801885642,0.0754756828663048,0.227902291350805,0.331175621003857,0.740511833790111,0.999981412774278
"ENSG00000003509.16",298.115611699163,0.0315847442849449,0.0811340072762001,0.389291067276175,0.697060843468863,0.999981412774278
"ENSG00000003756.17",1038.03344635178,0.0398575512421273,0.0798643237354276,0.499065782791404,0.617733041988388,0.999981412774278
"ENSG00000003987.14",524.687781202229,-0.140946388811633,0.117465187112464,-1.1998992405868,0.230178474955107,0.999981412774278
"ENSG00000003989.18",534.382667931468,-0.0985092480885821,0.258912706656299,-0.380472821750502,0.703594467439592,0.999981412774278
"ENSG00000004059.11",105.200306188273,0.0895595639980083,0.153801173360828,0.582307417043534,0.56035963043255,0.999981412774278
"ENSG00000004139.14",243.691005825858,0.105443838675631,0.0962823104991403,1.0951527661623,0.273449714940585,0.999981412774278
"ENSG00000004142.12",222.332226894208,0.104724805361694,0.099560750919877,1.05186837578167,0.292859942854495,0.999981412774278
"ENSG00000004399.13",477.134932654725,0.138279906623532,0.177609827269219,0.778559997211915,0.436238951196596,0.999981412774278
"ENSG00000004455.18",391.645294835968,0.110103421587805,0.0983249371162623,1.11979142643759,0.262802653649021,0.999981412774278
"ENSG00000004468.13",58.0053655229114,-0.0548729269934518,0.264879484110718,-0.20716186146948,0.835883451325183,0.999981412774278
"ENSG00000004478.8",1619.82581431014,0.0363748030227331,0.237643442473992,0.153064619179274,0.878347316847128,0.999981412774278
"ENSG00000004487.18",935.630718006515,-0.00866181156786763,0.0684287666296505,-0.126581436353325,0.899271690382933,0.999981412774278
"ENSG00000004534.15",1377.67871318018,0.0558591564641079,0.130369019192897,0.428469561326203,0.668309289876221,0.999981412774278
"ENSG00000004660.15",873.362296928338,-0.0716115582236502,0.172114862625818,-0.416068415772643,0.677359940836668,0.999981412774278
"ENSG00000004700.16",133.080816229993,-0.00248922809533607,0.0876056770297926,-0.0284140044313515,0.977331954790396,0.999981412774278
"ENSG00000004766.17",563.200640113897,-0.116890379770588,0.104096390895291,-1.12290521088445,0.261477754190994,0.999981412774278
"ENSG00000004776.13",20.7059526473791,-0.226072862579094,0.245495562921418,-0.920883701069003,0.357111148992514,0.999981412774278
"ENSG00000004777.19",180.070978448668,-0.0140584245026704,0.105102457676069,-0.133759236591775,0.89359296194321,0.999981412774278
"ENSG00000004779.10",148.731434865714,-0.00767678413317719,0.145842145191619,-0.0526376248997902,0.958020638176125,0.999981412774278
"ENSG00000004799.8",1177.6691248707,-0.149181975698197,0.242948875197836,-0.614046784850175,0.539184411765583,0.999981412774278
"ENSG00000004809.14",1.78934830568403,-0.487338316894686,0.637582800045052,-0.764352985777299,0.444656917682868,0.999981412774278
"ENSG00000004838.14",8.28410514973758,-0.356391171147891,0.277963795515753,-1.28214960688178,0.199790169917648,0.999981412774278
"ENSG00000004846.17",1.22828216968989,-0.441037048286406,0.721897931549998,-0.610941005661907,0.541238636750587,0.999981412774278
"ENSG00000004848.8",83.9388039335949,-0.643806010937306,0.46052690451098,-1.39797697947951,0.162119980221851,0.999981412774278
"ENSG00000004864.14",164.591593753689,0.0190824657328319,0.164263182061243,0.116170072278993,0.907517754992808,0.999981412774278
"ENSG00000004866.22",313.90325850098,0.0410273943778424,0.112546507196435,0.364537251309227,0.715456862039916,0.999981412774278
"ENSG00000004897.12",871.701907907908,-0.0873876522217183,0.096280728919639,-0.907633886887755,0.364071684442291,0.999981412774278
"ENSG00000004939.16",7.93087972492035,0.21073354063738,0.470727039846281,0.447676727273191,0.654386519981756,0.999981412774278
"ENSG00000004948.16",0.893621767523865,0.341194787210912,0.77488094652687,0.440318978986639,0.659706096701104,0.999981412774278
"ENSG00000004961.15",101.508370805653,-0.0979869997088533,0.143175150676411,-0.684385518338396,0.493731758162443,0.999981412774278
"ENSG00000004975.12",169.95877224482,-0.0757069771822692,0.119542460106891,-0.633306166817834,0.526533726972682,0.999981412774278
"ENSG00000005001.10",2.47721844346888,1.124291107805,0.589574658893876,1.90695290383466,0.056526686466879,0.999981412774278
"ENSG00000005007.14",1016.53653358757,0.0466861470077097,0.097211183443926,0.480254898189152,0.631046154926576,0.999981412774278
"ENSG00000005020.13",389.087391658152,-0.0375485501197249,0.136943047330297,-0.274190992910801,0.783937849595374,0.999981412774278
"ENSG00000005022.6",200.859148661036,-0.0343526993399261,0.152951814891406,-0.224598180572856,0.822291880423628,0.999981412774278
"ENSG00000005059.16",39.7941729946847,-0.223157579001216,0.23910520028349,-0.933302909082001,0.350663593576696,0.999981412774278
"ENSG00000005075.16",116.975349732399,-0.141284327612291,0.213965862272636,-0.660312472801228,0.509053327598435,0.999981412774278
"ENSG00000005100.13",193.431466285986,0.0632470099960543,0.0749104976678402,0.844301025424996,0.398501213242936,0.999981412774278
"ENSG00000005102.14",3.72922160209357,0.139948034770247,0.424087885012833,0.329997719142607,0.741401685538274,0.999981412774278
"ENSG00000005108.17",399.716016537146,0.052129969363531,0.121726639847247,0.428254402068011,0.668465912640975,0.999981412774278
"ENSG00000005156.12",377.572391848131,0.000909434016763446,0.0869510757604471,0.0104591462360853,0.991654960848499,0.999981412774278
"ENSG00000005175.10",685.492517955742,-0.0583220468111215,0.0949105324187195,-0.614494991491782,0.538888281732216,0.999981412774278
"ENSG00000005187.12",3.87194397457933,0.452975960643617,0.347739182781892,1.30263134864423,0.192700649949255,0.999981412774278
"ENSG00000005189.20",29.1978573780834,0.339127347741065,0.160407872740245,2.11415650583577,0.034501902330446,0.999981412774278
"ENSG00000005194.15",126.611900342987,0.0311568299935895,0.0946949941397214,0.329022988771908,0.742138312027808,0.999981412774278
"ENSG00000005206.17",202.053225219725,0.0901336084746969,0.117862920321301,0.76473252341778,0.44443083526596,0.999981412774278
"ENSG00000005238.20",122.270183101999,0.196067489069903,0.1038879036309,1.88729854215276,0.0591201824283802,0.999981412774278
"ENSG00000005243.10",13.5401521618727,-0.186454716884293,0.285902883600872,-0.652161022428121,0.51429730159874,0.999981412774278
"ENSG00000005249.14",642.027800819061,-0.186634123774878,0.158023445072838,-1.1810533790657,0.237581518764957,0.999981412774278
"ENSG00000005302.19",217.490034671218,-0.029753215435167,0.0726541224772624,-0.40951861258084,0.682159110537297,0.999981412774278
"ENSG00000005339.15",3045.3142369471,-0.0560439632151086,0.0883693019337282,-0.634201719247916,0.525949185714605,0.999981412774278
"ENSG00000005379.17",1655.69305158561,0.00891999177100947,0.130802191777089,0.0681945130262863,0.945630794775881,0.999981412774278
"ENSG00000005381.9",8.14513426183021,-0.0737406094769534,0.332928705978963,-0.221490692009036,0.824710383339535,0.999981412774278
"ENSG00000005421.9",24.6393415130619,0.186674110537368,0.196021762078068,0.952313195016697,0.340938167896635,0.999981412774278
"ENSG00000005436.14",414.440391090097,-0.107487387954907,0.0783340863733804,-1.37216622968662,0.170011695644093,0.999981412774278
"ENSG00000005448.17",77.0032097106505,0.0712476416118086,0.146789511817451,0.485372835767811,0.627411897751781,0.999981412774278
"ENSG00000005469.12",158.231607223491,0.0151008558291629,0.117899565669734,0.128082370307149,0.898083787584085,0.999981412774278
"ENSG00000005471.19",12.0552013173783,0.0538021007525984,0.236446589131026,0.227544414788679,0.820000436836796,0.999981412774278
"ENSG00000005483.23",4268.87112450893,-0.0699606439760839,0.0797013601393065,-0.877784818901493,0.380060504472614,0.999981412774278
"ENSG00000005486.17",227.726339426593,-0.0716974596840354,0.171771198370523,-0.417400940112083,0.676385167360187,0.999981412774278
"ENSG00000005513.11",426.797882564252,0.00748108327305012,0.224640317458434,0.0333024959975601,0.973433363347115,0.999981412774278
"ENSG00000005700.15",960.553572532611,-0.0314246678456715,0.0960570392869199,-0.327145913292277,0.743557526858493,0.999981412774278
"ENSG00000005801.18",327.122030849635,-0.0332032486404765,0.0998818260813681,-0.332425326439543,0.739568117139026,0.999981412774278
"ENSG00000005810.20",6106.44955451807,-0.12252081917651,0.109107676883723,-1.12293490866899,0.261465140202885,0.999981412774278
"ENSG00000005812.11",1067.79432351652,-0.0801435166968367,0.0892857828584579,-0.897606697629406,0.369395267077624,0.999981412774278
"ENSG00000005844.19",36.0254827335732,0.312291334459555,0.206240720948113,1.51420792665926,0.129973111910082,0.999981412774278
"ENSG00000005882.12",420.305561293146,0.0742116319603644,0.0995439378596581,0.745516337368445,0.455959638456248,0.999981412774278
"ENSG00000005884.18",332.365204928112,0.216669793362242,0.0920667965680066,2.35339776596001,0.0186027225398505,0.999981412774278
"ENSG00000005889.16",972.034646287942,-0.0438990279245526,0.0743760872868967,-0.59023040234985,0.555036192189071,0.999981412774278
"ENSG00000005893.17",2446.7103362855,-0.178068621660696,0.176171377307211,-1.01076931101116,0.312126854640874,0.999981412774278
"ENSG00000005961.19",40.587213930039,0.23955859144414,0.148562369372415,1.61251191978244,0.106850588214921,0.999981412774278
"ENSG00000005981.13",19.2392823315612,-0.161958871579418,0.317721091336877,-0.509751716192156,0.610225416409445,0.999981412774278
"ENSG00000006007.12",360.853008095785,-0.0557890857500687,0.118392805391388,-0.471220236446285,0.637483469003964,0.999981412774278
"ENSG00000006015.18",125.446156167845,0.178360683151992,0.11754689251926,1.51735770575787,0.129176396122242,0.999981412774278
"ENSG00000006016.12",59.7499201451774,0.172115343050212,0.217680746194952,0.790677843855181,0.429132008395813,0.999981412774278
"ENSG00000006025.13",96.1051222993489,0.0107771515146861,0.11754070976702,0.0916886714062532,0.926945398384027,0.999981412774278
"ENSG00000006042.12",178.301248327642,-0.00621313749694154,0.240704354453669,-0.0258123186472618,0.979407036263759,0.999981412774278
"ENSG00000006047.13",5.62239141919065,-1.50846837582722,0.488673993896582,-3.08686034998305,0.00202282603584864,0.999981412774278
"ENSG00000006059.4",0.0729917374668296,-0.349438434788884,2.77345309230385,-0.125993994907847,0.899736678064241,0.999981412774278
"ENSG00000006062.18",76.9937018916083,0.266799816166879,0.143573218145876,1.85828401433337,0.0631286926999715,0.999981412774278
"ENSG00000006071.16",759.048752251571,0.0866276520690027,0.138327537458,0.626250229425976,0.531150825816223,0.999981412774278
"ENSG00000006116.4",254.99041452835,-0.432752498283297,0.345253483260492,-1.25343412670738,0.210047758265996,0.999981412774278
"ENSG00000006118.15",547.446361944847,0.00195816506965374,0.0961609890246918,0.0203634040114847,0.983753477161063,0.999981412774278
"ENSG00000006125.18",2530.26794423449,-0.0637520821342272,0.105196224684523,-0.606030133927482,0.544494743193522,0.999981412774278
"ENSG00000006128.12",13.476982936678,-0.220623710802952,0.42998237526363,-0.513099428011867,0.607881771623977,0.999981412774278
"ENSG00000006194.11",135.233574860412,0.0127155838100677,0.0848599490545235,0.149841992032045,0.880889278491278,0.999981412774278
"ENSG00000006210.7",283.37054663439,-0.118734928192153,0.205338654563988,-0.578239535289994,0.563102410273943,0.999981412774278
"ENSG00000006282.22",152.419761502426,0.268694626177649,0.12667431536138,2.12114528040755,0.0339095784419184,0.999981412774278
"ENSG00000006283.18",506.24693348073,0.250187111840935,0.173273296117691,1.44388730085103,0.14877067937314,0.999981412774278
"ENSG00000006327.14",9.57229650299185,0.255207295485475,0.388712580336664,0.656544985666377,0.511473532855007,0.999981412774278
"ENSG00000006377.11",6.82193686194911,-1.73875402399987,0.567502389048511,-3.06387084451769,0.00218493216177167,0.999981412774278
"ENSG00000006432.16",793.158114138592,-0.179770918946924,0.143934514670645,-1.24897714323962,0.211673433941413,0.999981412774278
"ENSG00000006451.8",492.738771785974,-0.141114433007496,0.111478173582436,-1.26584808911624,0.205567474459775,0.999981412774278
"ENSG00000006453.14",25.3496839242272,0.214163714586962,0.191933726120409,1.11582116867052,0.264498690682849,0.999981412774278
"ENSG00000006459.11",593.159401904359,-0.0881634398690651,0.0824119216965634,-1.06978988056702,0.284713898275943,0.999981412774278
"ENSG00000006468.15",2698.86967520112,0.0632790077329017,0.216688001278726,0.292028203497552,0.770265060115468,0.999981412774278
"ENSG00000006530.18",497.496417898224,0.0478796275301662,0.0699606046362492,0.6843798417568,0.493735341763013,0.999981412774278
"ENSG00000006534.17",21.9382810161531,0.0653880787735547,0.203792058854399,0.32085685350611,0.748318872404871,0.999981412774278
"ENSG00000006555.11",3.3268852481342,-0.372738660478691,0.485947135447166,-0.767035410417018,0.4430604622414,0.999981412774278
"ENSG00000006576.17",291.806637750663,0.0697578243321343,0.0826197005048033,0.844324342813113,0.398488186869263,0.999981412774278
"ENSG00000006606.9",0.153442315079395,-0.0452630224345618,1.81782987455082,-0.0248994821067875,0.9801351403261,0.999981412774278
"ENSG00000006607.14",533.563166824095,0.0172578892448095,0.0832893983574714,0.207203912924668,0.83585061155571,0.999981412774278
"ENSG00000006611.17",52.8468716533159,-0.236989675348077,0.314832339753067,-0.752748829850056,0.451600861098944,0.999981412774278
"ENSG00000006625.18",82.2354682622439,-0.121465487687817,0.17512638608561,-0.693587587814659,0.487940879931997,0.999981412774278
"ENSG00000006634.8",89.1923068152512,-0.176668261404091,0.105783536828675,-1.67009221567455,0.0949011200526842,0.999981412774278
"ENSG00000006638.13",2.89660549967216,-0.736476188352965,0.483249702299448,-1.52400753657703,0.127506828536758,0.999981412774278
"ENSG00000006652.15",132.50774380572,-0.140305893829155,0.138394884380069,-1.01380838213527,0.310674194842374,0.999981412774278
"ENSG00000006695.12",132.191593262033,0.0222643207358244,0.0877296387767908,0.253783339886662,0.799662945013512,0.999981412774278
"ENSG00000006704.11",121.071592591974,0.0747604863029171,0.0996381838388026,0.750319640750042,0.453062216241266,0.999981412774278
"ENSG00000006712.15",395.666190911822,-0.183894887062085,0.170499292010337,-1.07856686613652,0.280780858637591,0.999981412774278
"ENSG00000006715.16",1264.0540287368,-0.14078784422885,0.108401676023291,-1.29876077006965,0.194026041542874,0.999981412774278
"ENSG00000006740.18",642.167415498378,-0.0680271770923977,0.115934366316066,-0.586773182568995,0.557356049956083,0.999981412774278
"ENSG00000006744.19",486.932023577686,-0.0234185749295603,0.0894168335879742,-0.261903424555059,0.793395899340537,0.999981412774278
"ENSG00000006747.15",134.32943111593,0.152488458195332,0.303222972308219,0.502892168870146,0.615040087271779,0.999981412774278
"ENSG00000006756.16",74.6002741910185,0.3646385724224,0.193634317994795,1.88312989246152,0.0596827670838565,0.999981412774278
"ENSG00000006757.12",105.996797067438,0.0393609405758435,0.153548572120752,0.256341951163764,0.797686806771959,0.999981412774278
"ENSG00000006788.14",1.29718618239743,-0.628713179311187,0.77177420155403,-0.814633578118084,0.415282084090596,0.999981412774278
"ENSG00000006831.10",727.908247518924,-0.210283135372217,0.173053432232851,-1.21513415052798,0.224314930400359,0.999981412774278
"ENSG00000006837.12",33.718994678456,-0.113335215018483,0.141721840839363,-0.799701826812596,0.423883574277717,0.999981412774278
"ENSG00000007001.13",44.070938338602,0.183596362571032,0.183880211600921,0.998456337267522,0.318058126833007,0.999981412774278
"ENSG00000007038.11",0.513766124349604,-0.223243089723264,0.948913600894225,-0.235261766205993,0.814005568488173,0.999981412774278
"ENSG00000007047.16",429.656001966206,0.0212417624631807,0.107587105038996,0.197437810558072,0.843484943364441,0.999981412774278
"ENSG00000007062.12",37.5474151582904,0.53839028332874,0.247737159280242,2.17323184334938,0.0297628722654886,0.999981412774278
"ENSG00000007080.11",152.138496646312,-0.241512315370448,0.232793299119718,-1.03745389701379,0.299524371093429,0.999981412774278
"ENSG00000007129.18",3.7773390923149,-0.0472436025384144,0.393789440572226,-0.119971735325771,0.904505538153111,0.999981412774278
"ENSG00000007168.14",3452.15582035829,-0.150432545995263,0.105948356759647,-1.41986672182686,0.155646485767506,0.999981412774278
"ENSG00000007171.19",32.0487266288661,0.271156240592976,0.301664327634919,0.898867435599263,0.368723275209461,0.999981412774278
"ENSG00000007174.18",82.0010617938941,0.118430286685478,0.185781167349164,0.637471969712061,0.523817462418061,0.999981412774278
"ENSG00000007202.16",1203.91477379159,-0.074799799780253,0.0533782603870549,-1.40131580231103,0.161119657787635,0.999981412774278
"ENSG00000007216.16",0.294022747302411,0.0471260053238086,1.42855212037633,0.0329886495925637,0.973683639029271,0.999981412774278
"ENSG00000007237.19",5321.9958527964,-0.156271870270606,0.154450859448721,-1.01179022783288,0.311638363366273,0.999981412774278
"ENSG00000007255.10",14.185551511615,0.208265402403416,0.216994462186067,0.95977289146132,0.337169528550955,0.999981412774278
"ENSG00000007264.15",142.918904756729,-0.129394824228483,0.28374263728788,-0.456028834669643,0.648369243434214,0.999981412774278
"ENSG00000007312.14",0.565620090623963,0.327192933603225,0.833919893957218,0.392355352083747,0.694795670491579,0.999981412774278
"ENSG00000007314.12",3.36544885845993,0.751564873891993,0.448181405393005,1.67692114141361,0.0935579034058396,0.999981412774278
"ENSG00000007341.19",233.304078365346,0.0471887178146246,0.0826809792710497,0.570732449357279,0.568181019054578,0.999981412774278
"ENSG00000007350.18",1.98775913487167,-0.326957482211567,0.757726031736643,-0.431498283703159,0.666106100291092,0.999981412774278
"ENSG00000007372.25",1045.10502343623,0.168454551670448,0.162839085638831,1.03448475536194,0.300909599938083,0.999981412774278
"ENSG00000007376.8",46.7552416912794,-0.0837435386947478,0.119235193005588,-0.702339104620083,0.48246771181639,0.999981412774278
"ENSG00000007384.15",89.5994154332271,-0.0222026169735801,0.163280616561876,-0.135978277404203,0.891838453565261,0.999981412774278
"ENSG00000007392.17",603.657781875538,0.0921830865344758,0.0943158866109422,0.977386629621961,0.328377779741878,0.999981412774278
"ENSG00000007402.12",305.592883026843,0.168150181350564,0.139144802290983,1.20845463561711,0.226872435107658,0.999981412774278
"ENSG00000007516.15",578.627404024642,-0.551507468527014,0.34490976928147,-1.59899056984073,0.10982269796639,0.999981412774278
"ENSG00000007520.4",121.60568329485,-0.0175700231083777,0.21853127402475,-0.0804004973054236,0.935918731394274,0.999981412774278
"ENSG00000007541.17",99.2311476404151,0.0836698015702536,0.111802017285146,0.748374703802148,0.454234176222603,0.999981412774278
"ENSG00000007545.16",254.777614840839,0.0842056406653746,0.0911216423030533,0.924101437782723,0.355433504802902,0.999981412774278
"ENSG00000007866.22",21.9323363508803,0.1476653954474,0.252499560060672,0.58481446625855,0.558672476174989,0.999981412774278
"ENSG00000007908.16",8.32603179480655,0.294787225472564,0.581682029284162,0.506784137435601,0.612306287541127,0.999981412774278
"ENSG00000007923.17",403.731182115306,-0.131993317163028,0.100772787402445,-1.30981111632747,0.190259741618942,0.999981412774278
"ENSG00000007933.13",8.9490408921229,0.396660181791831,0.304053784989789,1.30457241900525,0.192038485025936,0.999981412774278
"ENSG00000007944.15",144.015841048782,-0.0763903507617044,0.138819930281115,-0.550283742449745,0.582124773305101,0.999981412774278
"ENSG00000007952.18",3.15159377283837,-0.36516454332708,0.336169623683359,-1.08625086147293,0.277368020534959,0.999981412774278
"ENSG00000007968.7",0.508994449560931,-0.21053852229038,0.974699436497662,-0.216003533403997,0.828984993323691,0.999981412774278
"ENSG00000008018.9",274.520795534603,-0.0933669034138519,0.0792764302085005,-1.17773849261745,0.23890087617666,0.999981412774278
"ENSG00000008056.14",1241.60094374255,-0.14669968780609,0.220881110186344,-0.664156784083202,0.506589969704873,0.999981412774278
"ENSG00000008083.14",995.179180893128,0.0389826200822561,0.102315239206655,0.381005023147328,0.70319952123809,0.999981412774278
"ENSG00000008086.13",1559.8050379136,-0.132223362099179,0.158455430290376,-0.834451440741885,0.404026640151215,0.999981412774278
"ENSG00000008118.10",222.520771772519,-0.0492957019110674,0.334047564680727,-0.147570906431193,0.882681416971742,0.999981412774278
"ENSG00000008128.23",60.9161488828258,0.109070880032425,0.213580720829833,0.510677553707318,0.609576860713883,0.999981412774278
"ENSG00000008130.15",262.705589798525,-0.00123165890761424,0.0846885189462196,-0.0145433988330389,0.988396455656109,0.999981412774278
"ENSG00000008196.13",53.6942037480822,0.885781457673597,0.44724262805297,1.98053897842826,0.0476429979871495,0.999981412774278
"ENSG00000008197.5",1.63784587042708,-0.291254477332796,0.848327780982864,-0.343327760639115,0.731351898643673,0.999981412774278
"ENSG00000008226.20",22.7324678380188,0.0967742149953896,0.240894597923118,0.401728456469062,0.687883879590693,0.999981412774278
"ENSG00000008256.17",447.451118467684,0.108836060297881,0.0819917470956082,1.32740262469307,0.184375531929885,0.999981412774278
"ENSG00000008277.15",3387.05766814358,-0.0539486902943383,0.134931841937882,-0.399821787945164,0.68928778181408,0.999981412774278
"ENSG00000008282.10",200.052621257803,-0.127596410781545,0.159377101105598,-0.800594375831969,0.423366507733108,0.999981412774278
"ENSG00000008283.16",125.975075732207,0.015390338993628,0.165028815610148,0.093258495110242,0.925698204435935,0.999981412774278
"ENSG00000008294.22",3768.87181522463,-0.046168676564004,0.060765248295253,-0.759787507814902,0.447381611232106,0.999981412774278
"ENSG00000008300.17",812.23994773729,0.0111113201122656,0.099425123679936,0.111755657936464,0.911017147038359,0.999981412774278
"ENSG00000008311.16",471.100812790021,0.0386680795018055,0.180070013828244,0.214739137737215,0.829970706810436,0.999981412774278
"ENSG00000008323.16",2.62238738287996,0.443352673568722,0.572138889729321,0.774903928971639,0.438396430333458,0.999981412774278
"ENSG00000008324.12",40.0926385997567,0.0407019187788977,0.120508691995118,0.337750896678446,0.735550916225123,0.999981412774278
"ENSG00000008382.16",155.904675907575,-0.136175140538732,0.126249613306651,-1.07861827828313,0.280757929645525,0.999981412774278
"ENSG00000008394.13",487.827814110497,0.197967962455385,0.202194243052402,0.979097918253183,0.327531600150485,0.999981412774278
"ENSG00000008405.12",322.265339503477,-0.0643455093650559,0.126121417341455,-0.510187014397801,0.609920448794279,0.999981412774278
"ENSG00000008438.5",15.4659982012024,0.309124333779819,0.203002825594435,1.52275877379854,0.127819067617051,0.999981412774278
"ENSG00000008441.19",3489.25678870852,-0.076708232316191,0.0958193438249313,-0.800550590873825,0.423391864378309,0.999981412774278
"ENSG00000008513.17",305.214417047582,0.0447828495928428,0.116566322980805,0.384183428349345,0.700842499894191,0.999981412774278
"ENSG00000008516.18",16.2103952201429,0.0896913387046522,0.235931142849862,0.380158963421494,0.703827418934925,0.999981412774278
"ENSG00000008517.19",10.8928587710915,0.331245489881167,0.353598337546079,0.936784635866681,0.348869349997353,0.999981412774278
"ENSG00000008710.20",3526.91932387654,0.14793510994687,0.121096085044117,1.22163412543828,0.221846017670735,0.999981412774278
"ENSG00000008735.14",1676.59148227068,-0.129439088012056,0.137261535691284,-0.943010635573671,0.345675462898816,0.999981412774278
"ENSG00000008838.21",556.164732525827,-0.00274644896618079,0.0679971633897134,-0.0403906402748011,0.967781692140311,0.999981412774278
"ENSG00000008853.18",402.739165326486,-0.0557978459825463,0.151914734651293,-0.367297129607772,0.713397394937129,0.999981412774278
"ENSG00000008869.12",735.224857980235,0.044152004776385,0.08491031871833,0.519983971828546,0.603074746535977,0.999981412774278
"ENSG00000008952.17",4280.63591649691,-0.0955285670885495,0.0947997410438063,-1.0076880594474,0.313604239077062,0.999981412774278
