Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-median_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
SRR14514313_1	32.899884699275745	44.0	98.2724919750775	100	18.181818181818183	25301802.0
SRR14514313_2	49.96825473430152	44.0	98.0975453843169	100	9.090909090909092	25301802.0
SRR14514314_1	24.734086877818044	42.0	97.98040259344705	100	18.181818181818183	21186783.0
SRR14514314_2	42.5763519534741	42.0	97.80424465573655	100	18.181818181818183	21186783.0
SRR14514315_1	22.679173605057727	42.0	97.11010440712303	100	18.181818181818183	21236961.0
SRR14514315_2	37.45268866813589	42.0	96.95898683432154	100	9.090909090909092	21236961.0
SRR14514316_1	26.968393014126818	43.0	96.36224776183714	100	18.181818181818183	44327650.0
SRR14514316_2	44.07938242015157	43.0	96.10901295241231	100	9.090909090909092	44327650.0
SRR14514317_1	30.039577148116024	46.0	96.16999454021335	100	18.181818181818183	19874403.0
SRR14514317_2	48.474053121850446	46.0	96.05612696894593	100	18.181818181818183	19874403.0
SRR14514318_1	18.193090120614755	42.0	97.12587121841337	100	9.090909090909092	20612512.0
SRR14514318_2	38.45025212472947	42.0	97.02496415769218	100	9.090909090909092	20612512.0
SRR14514319_1	26.47787067370544	42.0	97.2715481885017	100	9.090909090909092	31304418.0
SRR14514319_2	41.84529221659692	42.0	97.0869552661864	100	18.181818181818183	31304418.0
SRR14514320_1	33.1026273494697	45.0	96.80154330945257	100	18.181818181818183	33001029.0
SRR14514320_2	50.9541080130451	45.0	96.81779540874317	100	27.27272727272727	33001029.0
SRR14514321_1	24.9179390754978	43.0	97.98336975733093	100	18.181818181818183	22909347.0
SRR14514321_2	45.05757004123062	43.0	97.81722944787558	100	18.181818181818183	22909347.0
SRR14514322_1	31.185910660817456	46.0	96.69796743567929	100	18.181818181818183	22711114.0
SRR14514322_2	51.632913998469604	45.0	96.58625393716926	100	27.27272727272727	22711114.0
SRR14514323_1	27.66136960374257	45.0	95.96691543132279	100	18.181818181818183	33846716.0
SRR14514323_2	45.43566929642927	45.0	95.85634653595345	100	9.090909090909092	33846716.0
SRR14514324_1	29.111730505424887	43.0	96.31941081415518	100	18.181818181818183	27145255.0
SRR14514324_2	47.25432383667494	43.0	96.23525680639213	100	18.181818181818183	27145255.0
SRR14514325_1	36.851519331866555	45.0	96.03719067279131	100	18.181818181818183	42971527.0
SRR14514325_2	52.97050068490746	45.0	96.07460754187302	100	27.27272727272727	42971527.0
SRR14514326_1	24.103483352553454	42.0	97.45130453210778	100	18.181818181818183	33672456.0
SRR14514326_2	39.70064884897408	42.0	97.2611279676184	100	9.090909090909092	33672456.0
SRR14514327_1	33.41677182494705	43.0	95.37922350551266	100	18.181818181818183	27602308.0
SRR14514327_2	47.00304178628887	43.0	95.21799995855419	100	18.181818181818183	27602308.0
SRR14514328_1	23.503539159815674	43.0	97.36810902931995	100	18.181818181818183	25615495.0
SRR14514328_2	39.36992864793743	42.0	97.18572520265566	100	18.181818181818183	25615495.0
