"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000003249.15",271.390675437923,-0.050082737151435,0.0824491775283234,-0.607437680433262,0.543560488605743,0.867451885014844
"ENSG00000003393.16",2690.31523073946,0.174224799727097,0.0751934238667551,2.31702176557126,0.0205025461438939,0.515096578988082
"ENSG00000003400.16",36.6458772182791,0.0336611767971417,0.128873888809533,0.261194700556377,0.793942364656587,0.95014108450705
"ENSG00000003402.21",1515.50934062148,0.0699671419740915,0.0731607095802358,0.956348597157305,0.338896145235832,0.781510403205295
"ENSG00000003436.16",74.0311801885642,-0.14395475196049,0.142163027539974,-1.01260330798746,0.311249679163693,0.765627775950709
"ENSG00000003509.16",298.115611699163,0.0559224859157142,0.0517660897798996,1.08029186970634,0.280012229039417,0.747289810896422
"ENSG00000003756.17",1038.03344635178,0.0467130194902236,0.0504706027960477,0.925549070198181,0.354680371347654,0.788299835978
"ENSG00000003987.14",524.687781202229,-0.108144110186928,0.0743368366564839,-1.45478493639257,0.145728809720211,0.662880615495317
"ENSG00000003989.18",534.382667931468,-0.00888119567028181,0.162559895406344,-0.0546333746591179,0.956430549322574,0.989801450877132
"ENSG00000004059.11",105.200306188273,-0.065095648313074,0.0963284420025119,-0.675767685637192,0.499188154269093,0.849920668417826
"ENSG00000004139.14",243.691005825858,0.139594561414933,0.0623484937624382,2.2389403976112,0.0251597945104537,0.533676138566556
"ENSG00000004142.12",222.332226894208,-0.0413168850168989,0.0621835635774075,-0.664434179065127,0.506412463277255,0.852793111785008
"ENSG00000004399.13",477.134932654725,-0.0464735323222049,0.110572814015156,-0.420297997623855,0.674267772505337,0.913272698847504
"ENSG00000004455.18",391.645294835968,0.0580220975124068,0.0624064898007676,0.929744609857758,0.352503331272917,0.786911091994908
"ENSG00000004468.13",58.0053655229114,-0.246452980777325,0.161175011896258,-1.52910167573592,0.126239240010282,0.648197526895618
"ENSG00000004478.8",1619.82581431014,-0.0107385708212931,0.149850812760895,-0.071661745595119,0.942871100449092,0.986584557080956
"ENSG00000004487.18",935.630718006515,0.0104632429302265,0.0433406995909176,0.241418413384798,0.809230842924351,0.953902405763099
"ENSG00000004534.15",1377.67871318018,0.207615402951257,0.0822827508063093,2.5231947269237,0.0116293983746423,0.462331583279187
"ENSG00000004660.15",873.362296928338,-0.0857808687671087,0.108217845878915,-0.792668418692136,0.42797103490179,0.821425871102857
"ENSG00000004700.16",133.080816229993,-0.0497124378853531,0.0548447139039814,-0.906421683088482,0.364712700327697,0.794286511126102
"ENSG00000004766.17",563.200640113897,-0.110187794135942,0.065577499136208,-1.68026831744645,0.0929051224324389,0.623146825025428
"ENSG00000004776.13",20.7059526473791,0.000806857888566348,0.152155334839776,0.00530285638302458,0.995768952593549,0.998660929896237
"ENSG00000004777.19",180.070978448668,0.0221679273876143,0.0652734345986221,0.339616377228023,0.73414544322186,0.931397961456374
"ENSG00000004779.10",148.731434865714,-0.149628331528197,0.0915252911776378,-1.63483043433086,0.102084598862829,0.632500288710234
"ENSG00000004799.8",1177.6691248707,-0.0898082047824573,0.152811534089342,-0.587705668408189,0.556729870176471,0.870843125887961
"ENSG00000004809.14",1.78934830568403,-0.17073140753299,0.339542326904493,-0.502828054132449,0.6150851677256,NA
"ENSG00000004838.14",8.28410514973758,0.210901252145284,0.188611948293219,1.11817546053558,0.263492062739454,0.738444004444962
"ENSG00000004846.17",1.22828216968989,-0.214567051168021,0.35625173728428,-0.602290539840376,0.546980756868074,NA
"ENSG00000004848.8",83.9388039335949,-0.174924302726806,0.270776744550713,-0.646009327784221,0.518273314558633,0.858925736312804
"ENSG00000004864.14",164.591593753689,-0.069957958241416,0.103953203650856,-0.672975490744678,0.500962883627445,0.85056572948557
"ENSG00000004866.22",313.90325850098,0.0591467689659312,0.0723224892170604,0.817819873268119,0.413460048524193,0.815558310944914
"ENSG00000004897.12",871.701907907908,-0.0533118240271811,0.0608393103108221,-0.876272655867008,0.380881826524392,0.801032967882606
"ENSG00000004939.16",7.93087972492035,-0.0927066435573087,0.306475278721563,-0.302493055701025,0.762276226413314,0.94105067353506
"ENSG00000004948.16",0.893621767523865,0.353255387292139,0.423177443655894,0.834768942882004,0.403847815429325,NA
"ENSG00000004961.15",101.508370805653,-0.106831097734114,0.0902165339525503,-1.18416318000314,0.236348474216781,0.723684833882191
"ENSG00000004975.12",169.95877224482,0.109078231844316,0.0763282577153384,1.42906749229252,0.152984835758769,0.671389532850838
"ENSG00000005001.10",2.47721844346888,0.551760736591927,0.491638820635207,1.1222887889102,0.261739671382679,NA
"ENSG00000005007.14",1016.53653358757,0.0138325508897124,0.0614302701355626,0.2251748341524,0.821843266182303,0.957704363458976
"ENSG00000005020.13",389.087391658152,-0.0935540008908799,0.0855295512211674,-1.09382078539103,0.274033586149496,0.744731570658365
"ENSG00000005022.6",200.859148661036,-0.150809960906348,0.0959651463667248,-1.57150764226459,0.116064780670702,0.641298674672689
"ENSG00000005059.16",39.7941729946847,0.097881682744904,0.142737913087999,0.68574410699531,0.492874487756182,0.847760673787
"ENSG00000005075.16",116.975349732399,-0.0472216666750424,0.135262209464718,-0.349112045869396,0.727005193555962,0.92876147738816
"ENSG00000005100.13",193.431466285986,-0.00660427816892385,0.0467609046097203,-0.14123503862992,0.887684266671135,0.974237344222467
"ENSG00000005102.14",3.72922160209357,0.0280877408897388,0.256281873989022,0.109597063781975,0.912728939393631,NA
"ENSG00000005108.17",399.716016537146,-0.00627075133461062,0.0763207819314972,-0.0821630907848798,0.934517023460151,0.984876160703801
"ENSG00000005156.12",377.572391848131,0.00765731680339831,0.055221978200613,0.138664297312574,0.889715432098043,0.974535788867899
"ENSG00000005175.10",685.492517955742,0.00101615631689202,0.0600683749115495,0.0169166606952211,0.986503101356262,0.997058811258384
"ENSG00000005187.12",3.87194397457933,0.252710434795071,0.213044904818189,1.18618389400457,0.235549685278294,NA
"ENSG00000005189.20",29.1978573780834,0.281466630903733,0.103379461051151,2.72265523578679,0.00647596005321179,0.418511440422135
"ENSG00000005194.15",126.611900342987,-0.0297061632613292,0.0594247611382419,-0.499895375131971,0.617148748955491,0.893850019801706
"ENSG00000005206.17",202.053225219725,0.106552499027268,0.0750247975211149,1.42023041111547,0.155540612838951,0.674428238922298
"ENSG00000005238.20",122.270183101999,-0.0596494255842262,0.0637772765901826,-0.935277088852805,0.349645519449682,0.785301595366554
"ENSG00000005243.10",13.5401521618727,-0.088069816373578,0.167802849916469,-0.524841004890073,0.599693723628708,0.886647893314043
"ENSG00000005249.14",642.027800819061,-0.0870278989618873,0.0988003615085648,-0.880845956766494,0.37840120172709,0.799253036924289
"ENSG00000005302.19",217.490034671218,-0.0147041998344255,0.0450378205290973,-0.326485599473573,0.744056982888758,0.934094290351591
"ENSG00000005339.15",3045.3142369471,0.0219320317315871,0.0557837733173205,0.393161495312068,0.694200206771122,0.920051911464756
"ENSG00000005379.17",1655.69305158561,0.0229459687988905,0.0823603930022319,0.27860441120368,0.78054842705361,0.94701972829456
"ENSG00000005381.9",8.14513426183021,-0.386309294914435,0.204295041949829,-1.89093818052278,0.0586325969670172,0.590551874174042
"ENSG00000005421.9",24.6393415130619,0.0553409999617377,0.126751080440034,0.436611662556355,0.662393003241123,0.909740616508229
"ENSG00000005436.14",414.440391090097,-0.00442232844676,0.049576920535366,-0.0892013541584396,0.928921889206953,0.983124046951208
"ENSG00000005448.17",77.0032097106505,-0.106593440771559,0.0922268827769347,-1.15577408193847,0.247773577004159,0.729071565505906
"ENSG00000005469.12",158.231607223491,-0.0199667656453862,0.0746028197085602,-0.267640897802354,0.78897574711426,0.948668134414242
"ENSG00000005471.19",12.0552013173783,0.0427281874992537,0.138622369705137,0.308234432798548,0.757903953515465,0.93976479492564
"ENSG00000005483.23",4268.87112450893,0.00407349410996978,0.0503048221595611,0.0809762153029609,0.935460867813391,0.985202827876252
"ENSG00000005486.17",227.726339426593,-0.187835821428064,0.106607230887767,-1.76194259867617,0.0780789963045784,0.616667868812999
"ENSG00000005513.11",426.797882564252,-0.176294725072505,0.140449742499085,-1.25521572297403,0.209400459321403,0.708447869710184
"ENSG00000005700.15",960.553572532611,-0.0554871513620886,0.0606533699536403,-0.914823882077774,0.360284095155249,0.791382362655146
"ENSG00000005801.18",327.122030849635,0.0155222619059807,0.0632205493093651,0.245525577925994,0.806049505832391,0.953059863854377
"ENSG00000005810.20",6106.44955451807,-0.0781681929443545,0.0687583292117441,-1.13685416502243,0.255599255711782,0.73321443939087
"ENSG00000005812.11",1067.79432351652,-0.0196001228036351,0.0563405774412626,-0.347886438048475,0.727925470740136,0.929029089391819
"ENSG00000005844.19",36.0254827335732,0.119446990492866,0.130277127023023,0.916868472788449,0.359211566449318,0.790811021493928
"ENSG00000005882.12",420.305561293146,0.0332657411043544,0.0636253513918662,0.522837837067051,0.601087106478772,0.886808336996683
"ENSG00000005884.18",332.365204928112,0.177628667941789,0.0590623771901438,3.00747576363098,0.00263427129266304,0.326719576696217
"ENSG00000005889.16",972.034646287942,0.0217419888823228,0.0471809361236567,0.460821481484367,0.644926688502629,0.904135994734855
"ENSG00000005893.17",2446.7103362855,-0.196481180938021,0.110882326793617,-1.77197923798738,0.0763980037263784,0.612449806147058
"ENSG00000005961.19",40.587213930039,0.134279894353669,0.0970367477684476,1.38380456313409,0.166418305447822,0.682998585686421
"ENSG00000005981.13",19.2392823315612,-0.159003674653415,0.188731411598808,-0.842486543741927,0.399515668648929,0.809020638027125
"ENSG00000006007.12",360.853008095785,-0.120866637545136,0.0739468754090511,-1.6345063517091,0.102152573643631,0.632641767395266
"ENSG00000006015.18",125.446156167845,0.0306910989687128,0.0749127300628604,0.409691369450285,0.682032361918026,0.915743198375752
"ENSG00000006016.12",59.7499201451774,0.318651790322122,0.133033305226299,2.3952783085414,0.0166077539732628,0.495912270713759
"ENSG00000006025.13",96.1051222993489,0.0759330958587855,0.0735424919104895,1.03250643112836,0.301834936485599,0.759478329177997
"ENSG00000006042.12",178.301248327642,-0.2066376365219,0.150212353563929,-1.37563676767742,0.16893411751358,0.684338445519387
"ENSG00000006047.13",5.62239141919065,-0.456367416675186,0.204023249738657,-2.236840248647,0.0252967829297141,0.533937368614372
"ENSG00000006059.4",0.0729917374668296,-0.0266389101615057,1.74793968642129,-0.0152401769743245,0.987840568787755,NA
"ENSG00000006062.18",76.9937018916083,0.218085541565971,0.0914418309773061,2.38496472823357,0.0170807589358086,0.495912270713759
"ENSG00000006071.16",759.048752251571,0.0869871137741551,0.0875607780128964,0.993448388059585,0.320491490623688,0.772513466604602
"ENSG00000006116.4",254.99041452835,-0.338006442633771,0.213729113956705,-1.58147122016443,0.113770334345544,0.639041327721349
"ENSG00000006118.15",547.446361944847,0.0160162923740936,0.0605594356825071,0.26447228567422,0.79141601758342,0.949378511514195
"ENSG00000006125.18",2530.26794423449,-0.108978181792195,0.0662398518401083,-1.64520569966324,0.0999273985364031,0.630790537498414
"ENSG00000006128.12",13.476982936678,-0.263882697767696,0.240277519392466,-1.09824131044351,0.272099131868404,0.743623413331082
"ENSG00000006194.11",135.233574860412,0.0208012462422138,0.055001031058675,0.37819738724576,0.705283966256946,0.922975477700988
"ENSG00000006210.7",283.37054663439,-0.113672098916986,0.127307059863198,-0.892897055663184,0.371912304017089,0.797353934488994
"ENSG00000006282.22",152.419761502426,0.206861790899246,0.0798626290578186,2.59022014851881,0.00959145717645472,0.443644463128756
"ENSG00000006283.18",506.24693348073,0.113518714597193,0.109921921753364,1.03272134244432,0.301734322790054,0.759478329177997
"ENSG00000006327.14",9.57229650299185,0.278377172655938,0.240649946623374,1.15677221857692,0.247365435049673,0.729009920391374
"ENSG00000006377.11",6.82193686194911,-0.19627902216071,0.224964375801541,-0.872489350642182,0.382941475283907,0.801908001305416
"ENSG00000006432.16",793.158114138592,-0.109786599849398,0.090889837048365,-1.20790842424965,0.2270824888406,0.717985606322466
"ENSG00000006451.8",492.738771785974,-0.113802823532193,0.070092459078726,-1.62361008627722,0.104459051441298,0.634658030023728
"ENSG00000006453.14",25.3496839242272,0.159926538018833,0.123795573701922,1.29185990448987,0.196405665341722,0.701085761925023
"ENSG00000006459.11",593.159401904359,0.0185397126185302,0.0524360341267509,0.353568169814581,0.723662532196183,0.927959228576742
"ENSG00000006468.15",2698.86967520112,0.211694241080951,0.136915594152001,1.54616603311038,0.122064474509472,0.644378645249654
"ENSG00000006530.18",497.496417898224,0.0293374340413092,0.0445740247856263,0.658173323643182,0.510426764245626,0.855454137027365
"ENSG00000006534.17",21.9382810161531,-0.104641499437102,0.118343619781787,-0.884217498417319,0.37657881410713,0.798970386121687
"ENSG00000006555.11",3.3268852481342,-0.181986447369227,0.211736136797022,-0.859496400199677,0.390066705203284,NA
"ENSG00000006576.17",291.806637750663,0.0347443017881424,0.0522347940807827,0.665156289013207,0.505950534972934,0.852681186585578
"ENSG00000006606.9",0.153442315079395,0.271884734840337,1.14563631424503,0.237322029216146,0.812406973358812,NA
"ENSG00000006607.14",533.563166824095,-0.0339317383424531,0.0530863314483504,-0.639180320370537,0.522705632959536,0.860470230991979
"ENSG00000006611.17",52.8468716533159,-0.187250493576086,0.19152447715538,-0.977684400225112,0.328230439540545,0.775415020676062
"ENSG00000006625.18",82.2354682622439,-0.172296817317385,0.108776002320827,-1.58395982239914,0.113202862404306,0.638831534768009
"ENSG00000006634.8",89.1923068152512,-0.0499736958137782,0.0683712159003775,-0.730917172609509,0.464829746139792,0.838104836247162
"ENSG00000006638.13",2.89660549967216,-0.179147038294337,0.246115053349599,-0.727899556959905,0.466675074413965,NA
"ENSG00000006652.15",132.50774380572,0.0006267079413633,0.0872485886652487,0.00718301523211823,0.994268832330266,0.998612533002266
"ENSG00000006695.12",132.191593262033,0.0164585366430222,0.0570779849101055,0.28835174663127,0.773077500304251,0.944155482899894
"ENSG00000006704.11",121.071592591974,0.118437544095418,0.0619295843286662,1.91245501450258,0.055817857379627,0.588411540531042
"ENSG00000006712.15",395.666190911822,-0.0942144395318547,0.107404448340375,-0.87719308639136,0.380381770621796,0.80075862039271
"ENSG00000006715.16",1264.0540287368,-0.139635092215941,0.0680338955127401,-2.05243417510603,0.0401274860874407,0.561596104942233
"ENSG00000006740.18",642.167415498378,-0.0556157452132469,0.073306481378999,-0.758674324112081,0.44804739984574,0.82875890904047
"ENSG00000006744.19",486.932023577686,-0.0301604035396351,0.0563486648327828,-0.535246107944838,0.592479686841129,0.884804577031481
"ENSG00000006747.15",134.32943111593,0.122296089895703,0.189789893689023,0.644376196848969,0.519331516010804,0.859303440315169
"ENSG00000006756.16",74.6002741910185,0.0587366555112034,0.120586124027438,0.487092988392584,0.626192435050389,0.897002230835764
"ENSG00000006757.12",105.996797067438,-0.00490481298703049,0.0954700431181476,-0.0513754139710674,0.95902637570377,0.990650274755731
"ENSG00000006788.14",1.29718618239743,-0.145075235219525,0.385060440064491,-0.376759646343382,0.706352232095523,NA
"ENSG00000006831.10",727.908247518924,-0.18522958951707,0.108726606688868,-1.70362706202285,0.0884507823750409,0.622003677823356
"ENSG00000006837.12",33.718994678456,0.0139868584244785,0.0899827615662703,0.155439310608149,0.876474995378502,0.971127920011835
"ENSG00000007001.13",44.070938338602,0.0824616450090032,0.110932776033939,0.743347890111164,0.457271084443869,0.833863021076159
"ENSG00000007038.11",0.513766124349604,-0.413971109568459,0.592995363113967,-0.698101764901825,0.48511355443464,NA
"ENSG00000007047.16",429.656001966206,0.0138977915937929,0.0675756690695344,0.205662656177214,0.837054430979632,0.960708386683789
"ENSG00000007062.12",37.5474151582904,0.0337468194521891,0.149674697341539,0.225467764769773,0.821615399762281,0.957702817621189
"ENSG00000007080.11",152.138496646312,-0.118583950058741,0.146192975620881,-0.811146702193557,0.417281428777447,0.816456940646309
"ENSG00000007129.18",3.7773390923149,-0.153954024121869,0.238524162794954,-0.645444144181797,0.518639404033075,NA
"ENSG00000007168.14",3452.15582035829,-0.118457512082202,0.0667593874696977,-1.77439483152792,0.0759978641821168,0.612449806147058
"ENSG00000007171.19",32.0487266288661,0.0345677024491785,0.183787753893886,0.188084906185517,0.850810093056209,0.964470788928069
"ENSG00000007174.18",82.0010617938941,0.121558894929868,0.112035698906523,1.0850014425428,0.27792101636138,0.746429797648281
"ENSG00000007202.16",1203.91477379159,-0.0635966437057093,0.0335319496132413,-1.89659845130495,0.0578809551568283,0.589549374383775
"ENSG00000007216.16",0.294022747302411,0.675774954424087,0.897100603841045,0.753287815804242,0.451276978903164,NA
"ENSG00000007237.19",5321.9958527964,-0.171656239509227,0.0973566503275653,-1.76316912025706,0.0778719702486123,0.616625328458546
"ENSG00000007255.10",14.185551511615,-0.0474468463940332,0.129752369200386,-0.365672293203045,0.714609623153163,0.926010894251363
"ENSG00000007264.15",142.918904756729,-0.112052129322639,0.172162878720525,-0.650849533624113,0.515143621400928,0.857378738026367
"ENSG00000007312.14",0.565620090623963,0.149065685653879,0.536876093332766,0.27765379666754,0.781278131342961,NA
"ENSG00000007314.12",3.36544885845993,-0.0880377647481019,0.306441244786838,-0.287290846926762,0.773889630494266,NA
"ENSG00000007341.19",233.304078365346,-0.00398891162136453,0.0528869729115788,-0.0754233302033292,0.939877897257465,0.98592034205781
"ENSG00000007350.18",1.98775913487167,-0.108005880559119,0.393028889194901,-0.27480392288812,0.783466884065857,NA
"ENSG00000007372.25",1045.10502343623,0.227305898037642,0.103294700522347,2.20055721046857,0.0277673856215456,0.541106847585005
"ENSG00000007376.8",46.7552416912794,-0.105154074680594,0.0752829095167674,-1.39678547701684,0.162478090836654,0.678754440603393
"ENSG00000007384.15",89.5994154332271,0.0130122391300016,0.102967287674264,0.126372554079171,0.899437026626828,0.977196113210059
"ENSG00000007392.17",603.657781875538,0.0910139947040896,0.05969933184675,1.52453958677,0.127373975763096,0.650012013745503
"ENSG00000007402.12",305.592883026843,0.0954363750957316,0.0890310921003567,1.07194433814374,0.283745033783814,0.749187386676743
"ENSG00000007516.15",578.627404024642,-0.0587579703594477,0.215042269383463,-0.273239166085393,0.784669374855795,0.948148797759351
"ENSG00000007520.4",121.60568329485,-0.109517382893515,0.13713947288805,-0.798583956808091,0.424531693276563,0.819192244253998
"ENSG00000007541.17",99.2311476404151,0.0191539476752353,0.070135092813656,0.273100767487769,0.784775756776214,0.948148797759351
"ENSG00000007545.16",254.777614840839,0.0460990507607481,0.0588529242818703,0.783292441679894,0.43345540069127,0.823564850371483
"ENSG00000007866.22",21.9323363508803,0.156254716733929,0.156093575524049,1.00103233723322,0.316811174959407,0.77033082551195
"ENSG00000007908.16",8.32603179480655,0.165165360709896,0.34040092778442,0.485208315338369,0.627528584144126,0.897429127781222
"ENSG00000007923.17",403.731182115306,-0.088231779047967,0.063543954079496,-1.38851571838897,0.164980061790762,0.681207813090173
"ENSG00000007933.13",8.9490408921229,0.027841443525201,0.180044641408402,0.154636335230034,0.877108023159474,0.971153433215539
"ENSG00000007944.15",144.015841048782,-0.124415062029753,0.0864524364194731,-1.43911574019826,0.150117733103258,0.667503650875141
"ENSG00000007952.18",3.15159377283837,-0.160455532191416,0.232551666612307,-0.689977992971841,0.490208026866354,NA
"ENSG00000007968.7",0.508994449560931,-0.911474707857287,0.593830078493259,-1.53490828583489,0.124806357939623,NA
"ENSG00000008018.9",274.520795534603,-0.0934337723156542,0.0500130984092782,-1.86818604100563,0.0617361437965183,0.595296868364203
"ENSG00000008056.14",1241.60094374255,-0.185417334447683,0.139057687398615,-1.33338428041146,0.182405728351162,0.691016700322082
"ENSG00000008083.14",995.179180893128,0.069275975600901,0.0650377263791282,1.06516601144798,0.286800811431831,0.751072097440125
"ENSG00000008086.13",1559.8050379136,-0.140509245308302,0.0995145931476833,-1.41194613638003,0.157965821654313,0.67517261069997
"ENSG00000008118.10",222.520771772519,-0.247654291967683,0.205746953315663,-1.20368388438649,0.228711783421646,0.719424451723572
"ENSG00000008128.23",60.9161488828258,0.33792550943997,0.136939352595577,2.46770196466435,0.0135983486292678,0.485008047718467
"ENSG00000008130.15",262.705589798525,-0.0290820880574653,0.0530736475768037,-0.547957213895656,0.583721281882353,0.881830279024422
"ENSG00000008196.13",53.6942037480822,0.759824325702662,0.313067840105796,2.42702771848393,0.015223092730001,0.492839464624376
"ENSG00000008197.5",1.63784587042708,0.597722944057667,0.443483773156363,1.34778988598287,0.177725971830941,NA
"ENSG00000008226.20",22.7324678380188,0.0391746530035452,0.146580166782257,0.267257527832799,0.789270885574163,0.948745070765728
"ENSG00000008256.17",447.451118467684,0.0227895861687747,0.0514941939889525,0.442566130342071,0.658079587598672,0.908668514304964
"ENSG00000008277.15",3387.05766814358,-0.0347165369769512,0.0851499240514295,-0.407710721573667,0.683486065130777,0.916244646473604
"ENSG00000008282.10",200.052621257803,-0.180943504066264,0.0995198753776216,-1.81816449608368,0.0690389946978217,0.602854523794374
"ENSG00000008283.16",125.975075732207,-0.000607462239662592,0.100157569333292,-0.00606506571301822,0.995160807375647,0.998612533002266
"ENSG00000008294.22",3768.87181522463,-0.0565875682303343,0.0382972640309656,-1.47758775103569,0.139518154906935,0.660144139439804
"ENSG00000008300.17",812.23994773729,0.0845500274558445,0.0630968581721381,1.34000376413638,0.180244121173197,0.689339943350417
"ENSG00000008311.16",471.100812790021,-0.0944969437570436,0.112917307597599,-0.836868552461422,0.402666458739241,0.810819965125106
"ENSG00000008323.16",2.62238738287996,0.325267129181269,0.32619303431686,0.997161480969299,0.318686134477306,NA
"ENSG00000008324.12",40.0926385997567,0.0154058069514853,0.0776466313745786,0.198409212077282,0.842724910522626,0.962497331582119
"ENSG00000008382.16",155.904675907575,-0.169950245677353,0.0789323918357115,-2.15311156452834,0.0313099116029502,0.54569288035051
"ENSG00000008394.13",487.827814110497,0.104013753634493,0.127168205501451,0.817922634233495,0.413401365087395,0.815558310944914
"ENSG00000008405.12",322.265339503477,0.0744336142871922,0.0807724402617571,0.921522415888107,0.356777743591634,0.789054769833794
"ENSG00000008438.5",15.4659982012024,0.215225803187602,0.135679818532063,1.58627720405405,0.112676441092247,0.638711784954284
"ENSG00000008441.19",3489.25678870852,-0.0866210185286997,0.0604274809323312,-1.4334706195299,0.15172338940379,0.669044462635039
"ENSG00000008513.17",305.214417047582,0.0273649939410507,0.0725970708379577,0.376943499581842,0.706215593710002,0.923327724786201
"ENSG00000008516.18",16.2103952201429,-0.0452333011980996,0.157390659971788,-0.287395079264599,0.773809828532888,0.944164058252951
"ENSG00000008517.19",10.8928587710915,-0.202573258461988,0.20782152477498,-0.974746281364867,0.329686129471747,0.775897259669903
"ENSG00000008710.20",3526.91932387654,0.132620892749277,0.0764656687563339,1.73438478870679,0.0828498322151495,0.621220723009499
"ENSG00000008735.14",1676.59148227068,-0.118172843165606,0.0865266571122399,-1.36573915033277,0.172020851438778,0.685764557459683
"ENSG00000008838.21",556.164732525827,0.00990441061002316,0.0431012394830043,0.229794101720176,0.818251768238079,0.956662669748139
"ENSG00000008853.18",402.739165326486,-0.103975519232366,0.0944782586274825,-1.10052323934472,0.271104209837648,0.743623413331082
"ENSG00000008869.12",735.224857980235,-0.0203521202599708,0.0536344106504365,-0.379460126682779,0.704346208394638,0.922643506313085
"ENSG00000008952.17",4280.63591649691,-0.0956927053100847,0.0597293125986813,-1.60210625481394,0.109132115102633,0.63618329365841
