Sample	Filename	File type	Encoding	Total Sequences	Total Bases	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
SRR14514213_1	SRR14514213_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18087641.0	1.7 Gbp	0.0	36-100	42.0	85.4644299822441	98.02953198816806	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514213_2	SRR14514213_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18087641.0	1.7 Gbp	0.0	36-100	42.0	69.60659972821259	97.76857358015896	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514214_1	SRR14514214_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20321089.0	1.9 Gbp	0.0	36-100	41.0	86.20470053052931	97.36541530820519	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514214_2	SRR14514214_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20321089.0	1.9 Gbp	0.0	36-100	41.0	63.5137402535993	97.18659506879774	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	pass	pass
SRR14514215_1	SRR14514215_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	41718865.0	4 Gbp	0.0	36-100	42.0	82.3177923236344	96.93254550429404	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514215_2	SRR14514215_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	41718865.0	4 Gbp	0.0	36-100	42.0	63.77605073660861	96.7449004664916	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514216_1	SRR14514216_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27885683.0	2.7 Gbp	0.0	36-100	39.0	85.73091853392071	97.32525396634539	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514216_2	SRR14514216_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27885683.0	2.7 Gbp	0.0	36-100	40.0	68.57314708586043	97.17796089125736	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514217_1	SRR14514217_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30098137.0	2.8 Gbp	0.0	36-100	45.0	74.2367019385196	94.55971723432583	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	warn	pass
SRR14514217_2	SRR14514217_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30098137.0	2.8 Gbp	0.0	36-100	45.0	57.569735021044835	94.44734649191078	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514218_1	SRR14514218_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33013115.0	3.2 Gbp	0.0	36-100	42.0	82.7695484545987	97.61242554663502	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514218_2	SRR14514218_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33013115.0	3.2 Gbp	0.0	36-100	42.0	64.59587182149174	97.36492578782705	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514219_1	SRR14514219_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22505787.0	2.1 Gbp	0.0	36-100	41.0	80.94733202516193	97.62341721264846	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	warn	pass
SRR14514219_2	SRR14514219_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22505787.0	2.1 Gbp	0.0	36-100	41.0	65.12557119254137	97.40397507538839	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514220_1	SRR14514220_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23285093.0	2.2 Gbp	0.0	36-100	42.0	80.63376073069244	97.81858573637649	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514220_2	SRR14514220_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23285093.0	2.2 Gbp	0.0	36-100	42.0	63.44144124981867	97.45096281127157	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514221_1	SRR14514221_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23478091.0	2.2 Gbp	0.0	36-100	42.0	85.02394242145627	96.85940011051154	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514221_2	SRR14514221_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23478091.0	2.2 Gbp	0.0	36-100	41.0	67.32647268726741	96.47135936222412	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	pass	pass
SRR14514222_1	SRR14514222_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33565390.0	3.2 Gbp	0.0	36-100	46.0	66.10729965243081	97.64151633572558	100	pass	pass	warn	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514222_2	SRR14514222_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33565390.0	3.2 Gbp	0.0	36-100	46.0	45.57503403064725	97.40200081095438	100	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass
SRR14514223_1	SRR14514223_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27752485.0	2.7 Gbp	0.0	36-100	41.0	85.82927376678418	97.81639698210809	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514223_2	SRR14514223_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27752485.0	2.7 Gbp	0.0	36-100	41.0	66.52649963240901	97.72420185075319	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514224_1	SRR14514224_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40024683.0	3.7 Gbp	0.0	36-100	42.0	66.2376590261454	94.09996056683322	100	pass	pass	warn	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514224_2	SRR14514224_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40024683.0	3.7 Gbp	0.0	36-100	43.0	52.02283432348995	93.92626639916173	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514225_1	SRR14514225_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26523031.0	2.5 Gbp	0.0	36-100	41.0	84.03736491764688	97.36974307348206	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514225_2	SRR14514225_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26523031.0	2.5 Gbp	0.0	36-100	41.0	66.45612464087442	97.15689990333307	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514226_1	SRR14514226_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33163662.0	3.1 Gbp	0.0	36-100	43.0	76.96423248996302	95.96887738151474	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514226_2	SRR14514226_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33163662.0	3.1 Gbp	0.0	36-100	43.0	59.7090538467936	95.79370896977541	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514227_1	SRR14514227_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26422231.0	2.5 Gbp	0.0	36-100	43.0	78.04041590735574	97.89035074290283	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	warn	pass
SRR14514227_2	SRR14514227_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26422231.0	2.5 Gbp	0.0	36-100	43.0	57.386697633715386	97.6435380494554	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514228_1	SRR14514228_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29383045.0	2.8 Gbp	0.0	36-100	42.0	78.93678933565752	96.65266986454263	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514228_2	SRR14514228_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29383045.0	2.8 Gbp	0.0	36-100	42.0	62.92860307400235	96.50128140225085	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514229_1	SRR14514229_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	52808150.0	5.1 Gbp	0.0	36-100	42.0	77.90921259767585	96.73556013607748	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514229_2	SRR14514229_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	52808150.0	5.1 Gbp	0.0	36-100	42.0	59.65678342784608	96.58908831307289	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514230_1	SRR14514230_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25897993.0	2.5 Gbp	0.0	36-100	43.0	74.20388656728562	98.08669034700874	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514230_2	SRR14514230_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25897993.0	2.5 Gbp	0.0	36-100	43.0	56.81123042524224	97.92497434067575	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514231_1	SRR14514231_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37832496.0	3.6 Gbp	0.0	36-100	41.0	83.36510971911564	96.87082004845782	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514231_2	SRR14514231_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37832496.0	3.6 Gbp	0.0	36-100	41.0	64.59322975609074	96.6822627827675	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514232_1	SRR14514232_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30766121.0	2.9 Gbp	0.0	36-100	44.0	77.29985149959687	96.78396330821165	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514232_2	SRR14514232_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30766121.0	2.9 Gbp	0.0	36-100	44.0	59.08449691396117	96.57627303747522	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514233_1	SRR14514233_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	32660461.0	3.1 Gbp	0.0	36-100	42.0	83.95542884913583	96.26687712705586	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514233_2	SRR14514233_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	32660461.0	3.1 Gbp	0.0	36-100	42.0	65.01387686104242	96.07585232798766	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514234_1	SRR14514234_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	38146277.0	3.7 Gbp	0.0	36-100	41.0	82.21800409068646	97.93553525551131	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514234_2	SRR14514234_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	38146277.0	3.7 Gbp	0.0	36-100	41.0	62.67739256655802	97.77760576739901	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514235_1	SRR14514235_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20987776.0	2 Gbp	0.0	36-100	46.0	76.58304754160038	97.17726108759689	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514235_2	SRR14514235_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20987776.0	2 Gbp	0.0	36-100	46.0	57.91318324292166	97.02657775649979	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514236_1	SRR14514236_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28621023.0	2.7 Gbp	0.0	36-100	41.0	83.97758543628704	96.9428551872517	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514236_2	SRR14514236_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28621023.0	2.7 Gbp	0.0	36-100	41.0	67.60583819490641	96.76256764127544	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514237_1	SRR14514237_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25864893.0	2.5 Gbp	0.0	36-100	44.0	78.15911565769493	96.90999982099288	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514237_2	SRR14514237_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25864893.0	2.5 Gbp	0.0	36-100	44.0	57.539400946891014	96.67829331441658	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514238_1	SRR14514238_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29879173.0	2.9 Gbp	0.0	36-100	44.0	75.39127046946243	97.73093358373741	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514238_2	SRR14514238_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29879173.0	2.9 Gbp	0.0	36-100	44.0	54.14606449877115	97.39655257526707	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514239_1	SRR14514239_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37968370.0	3.7 Gbp	0.0	36-100	41.0	82.91211733766727	97.72008927430912	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514239_2	SRR14514239_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37968370.0	3.7 Gbp	0.0	36-100	41.0	63.63451373114305	97.54518579543974	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514240_1	SRR14514240_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19992909.0	1.9 Gbp	0.0	36-100	41.0	87.94165248875096	96.27152546935515	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514240_2	SRR14514240_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19992909.0	1.9 Gbp	0.0	36-100	41.0	71.23483936779778	96.06707788246322	100	pass	pass	pass	pass	fail	warn	pass	warn	pass	warn	pass
SRR14514241_1	SRR14514241_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23865060.0	2.3 Gbp	0.0	36-100	42.0	82.1000233623365	97.27712974532643	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514241_2	SRR14514241_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23865060.0	2.3 Gbp	0.0	36-100	42.0	61.746680039974976	97.15243531757305	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514242_1	SRR14514242_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31658756.0	3 Gbp	0.0	36-100	41.0	83.66461262854536	97.71976624729032	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514242_2	SRR14514242_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31658756.0	3 Gbp	0.0	36-100	41.0	65.39821398302242	97.53381137275261	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514243_1	SRR14514243_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27725680.0	2.7 Gbp	0.0	36-100	41.0	82.96193038428196	97.86022409549558	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514243_2	SRR14514243_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27725680.0	2.7 Gbp	0.0	36-100	41.0	66.3953155876312	97.66036742831916	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514244_1	SRR14514244_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21214316.0	2 Gbp	0.0	36-100	40.0	88.44867494814763	97.72141708457629	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514244_2	SRR14514244_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21214316.0	2 Gbp	0.0	36-100	40.0	71.68694025820297	97.4747006691142	100	pass	pass	pass	pass	fail	warn	pass	warn	pass	warn	pass
SRR14514245_1	SRR14514245_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21231245.0	2 Gbp	0.0	36-100	44.0	78.83888703836604	97.5985864229818	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514245_2	SRR14514245_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21231245.0	2 Gbp	0.0	36-100	44.0	61.09308319079475	97.55864510065237	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514246_1	SRR14514246_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25212465.0	2.4 Gbp	0.0	36-100	40.0	86.14517647359061	98.40815866278842	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514246_2	SRR14514246_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25212465.0	2.4 Gbp	0.0	36-100	40.0	68.50427225422942	98.27511090248414	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514247_1	SRR14514247_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14306166.0	1.3 Gbp	0.0	36-100	43.0	81.40296612605667	97.70815702823523	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514247_2	SRR14514247_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14306166.0	1.3 Gbp	0.0	36-100	43.0	67.05046491794833	97.46891123729446	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514248_1	SRR14514248_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31976570.0	3 Gbp	0.0	36-100	43.0	77.55302649558725	96.35889471572467	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514248_2	SRR14514248_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31976570.0	3 Gbp	0.0	36-100	43.0	60.952872390327606	96.29060371390678	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514249_1	SRR14514249_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40061172.0	3.8 Gbp	0.0	36-100	43.0	76.33496280034899	96.7764485771909	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	warn	pass
SRR14514249_2	SRR14514249_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40061172.0	3.8 Gbp	0.0	36-100	43.0	59.48791476784706	96.50623181967816	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514250_1	SRR14514250_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26889581.0	2.5 Gbp	0.0	36-100	41.0	76.68900538182669	95.08882715576713	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514250_2	SRR14514250_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26889581.0	2.5 Gbp	0.0	36-100	41.0	60.94919358411058	94.88932371240742	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514251_1	SRR14514251_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26256065.0	2.5 Gbp	0.0	36-100	42.0	63.519258865677685	97.2085858257892	100	pass	pass	warn	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514251_2	SRR14514251_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26256065.0	2.5 Gbp	0.0	36-100	42.0	50.17307646057918	97.07881740847306	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514252_1	SRR14514252_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21128116.0	2 Gbp	0.0	36-100	43.0	83.10254448390259	97.39390563739805	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514252_2	SRR14514252_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21128116.0	2 Gbp	0.0	36-100	42.0	64.0215859209798	97.08385414014198	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514253_1	SRR14514253_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29938680.0	2.9 Gbp	0.0	36-100	44.0	73.1653609645109	98.09863487635394	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	warn	pass
SRR14514253_2	SRR14514253_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29938680.0	2.9 Gbp	0.0	36-100	44.0	55.26377146154384	97.68179472174458	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514254_1	SRR14514254_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29103206.0	2.8 Gbp	0.0	36-100	42.0	81.55353963038122	97.41840613711081	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514254_2	SRR14514254_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29103206.0	2.8 Gbp	0.0	36-100	42.0	62.14578408918388	97.25396246722784	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514255_1	SRR14514255_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25073186.0	2.4 Gbp	0.0	36-100	42.0	74.52156991169134	98.34979160606075	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	warn	pass
SRR14514255_2	SRR14514255_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25073186.0	2.4 Gbp	0.0	36-100	42.0	58.08420702128504	97.97777801353206	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514256_1	SRR14514256_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37692854.0	3.6 Gbp	0.0	36-100	43.0	79.27404706726864	97.0580678236782	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514256_2	SRR14514256_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37692854.0	3.6 Gbp	0.0	36-100	43.0	59.835847880690885	96.92893416879497	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514257_1	SRR14514257_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23755477.0	2.3 Gbp	0.0	36-100	40.0	85.12428400165976	97.60940291790395	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514257_2	SRR14514257_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23755477.0	2.3 Gbp	0.0	36-100	40.0	68.27332592222722	97.47473351092887	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514258_1	SRR14514258_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	39952011.0	3.9 Gbp	0.0	36-100	41.0	82.40298463638791	97.95501888503185	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514258_2	SRR14514258_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	39952011.0	3.9 Gbp	0.0	36-100	41.0	59.94030456283627	97.8738995641546	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514259_1	SRR14514259_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40578439.0	3.9 Gbp	0.0	36-100	42.0	82.85374833262064	97.5247084788057	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514259_2	SRR14514259_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40578439.0	3.9 Gbp	0.0	36-100	42.0	63.8554566404089	97.36717807207911	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514260_1	SRR14514260_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27770259.0	2.7 Gbp	0.0	36-100	43.0	76.58096761453484	97.81270545586197	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514260_2	SRR14514260_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27770259.0	2.7 Gbp	0.0	36-100	43.0	52.97343144734034	97.63781065203605	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514261_1	SRR14514261_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31316655.0	3 Gbp	0.0	36-100	45.0	70.9595676459356	96.986720197288	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	warn	pass
SRR14514261_2	SRR14514261_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31316655.0	3 Gbp	0.0	36-100	45.0	52.06899001687907	96.87338842542411	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514262_1	SRR14514262_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20945040.0	2 Gbp	0.0	36-100	43.0	80.46807906310521	97.72341012478373	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514262_2	SRR14514262_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20945040.0	2 Gbp	0.0	36-100	43.0	62.11273779089574	97.56029093284138	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514263_1	SRR14514263_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33075384.0	3.2 Gbp	0.0	36-100	41.0	82.55904549102098	97.91595205667151	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514263_2	SRR14514263_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33075384.0	3.2 Gbp	0.0	36-100	41.0	61.80546006928489	97.75961452178454	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
SRR14514264_1	SRR14514264_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23666435.0	2.3 Gbp	0.0	36-100	44.0	80.47405335783507	97.93038917775321	100	pass	pass	warn	pass	fail	fail	pass	warn	pass	pass	pass
SRR14514264_2	SRR14514264_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23666435.0	2.3 Gbp	0.0	36-100	44.0	60.68292138541431	97.74874162500605	100	pass	pass	pass	pass	fail	fail	pass	warn	warn	warn	pass
SRR14514265_1	SRR14514265_1.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30752824.0	2.9 Gbp	0.0	36-100	41.0	83.47356480066178	96.89617187676814	100	pass	pass	warn	pass	fail	warn	pass	warn	pass	pass	pass
SRR14514265_2	SRR14514265_2.trimmed.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30752824.0	2.9 Gbp	0.0	36-100	41.0	65.26654014544543	96.64340315543053	100	pass	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
